Ticker_Symbol,Years,Period_Ending,Total_Revenue,Cost_of_Goods_Sold,Sales_General_and_Admin,Research_and_Development,Other_Operating_Items,GICS_Sector,GICS_Sub_Industry
BWA,Year 4,12/31/2016,9071000000.0,7137900000.0,1707200000.0,0.0,0.0,Consumer Discretionary,Auto Parts & Equipment
BXP,Year 1,12/31/2012,1847186000.0,667208000.0,93782000.0,0.0,445875000.0,Real Estate,REITs
BXP,Year 2,12/31/2013,2135539000.0,771403000.0,117073000.0,0.0,560637000.0,Real Estate,REITs
BXP,Year 3,12/31/2014,2396998000.0,864526000.0,102077000.0,0.0,628573000.0,Real Estate,REITs
BXP,Year 4,12/31/2015,2490821000.0,904336000.0,97578000.0,0.0,639542000.0,Real Estate,REITs
CAG,Year 1,5/26/2013,13469300000.0,10104400000.0,2065900000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
CAG,Year 2,5/25/2014,11838200000.0,8910800000.0,1778900000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
CAG,Year 3,5/31/2015,11937000000.0,9061400000.0,1545300000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
CAG,Year 4,5/29/2016,11642900000.0,8552100000.0,2209400000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
CAH,Year 1,6/30/2013,101093000000.0,96172000000.0,2875000000.0,0.0,158000000.0,Health Care,Health Care Distributors
CAH,Year 2,6/30/2014,91084000000.0,85923000000.0,3028000000.0,0.0,223000000.0,Health Care,Health Care Distributors
CAH,Year 3,6/30/2015,102531000000.0,96819000000.0,3240000000.0,0.0,281000000.0,Health Care,Health Care Distributors
CAH,Year 4,6/30/2016,121546000000.0,115003000000.0,3648000000.0,0.0,459000000.0,Health Care,Health Care Distributors
CAT,Year 1,12/31/2013,55656000000.0,41454000000.0,6528000000.0,2046000000.0,0.0,Industrials,Construction & Farm Machinery & Heavy Trucks
CAT,Year 2,12/31/2014,55184000000.0,41342000000.0,8148000000.0,2380000000.0,0.0,Industrials,Construction & Farm Machinery & Heavy Trucks
CAT,Year 3,12/31/2015,47011000000.0,34133000000.0,6974000000.0,2119000000.0,0.0,Industrials,Construction & Farm Machinery & Heavy Trucks
CAT,Year 4,12/31/2016,38537000000.0,28905000000.0,6588000000.0,1951000000.0,0.0,Industrials,Construction & Farm Machinery & Heavy Trucks
CB,Year 1,12/31/2012,17936000000.0,12620000000.0,2096000000.0,0.0,-6000000.0,Financials,Property & Casualty Insurance
CB,Year 2,12/31/2013,19261000000.0,12522000000.0,2211000000.0,0.0,15000000.0,Financials,Property & Casualty Insurance
CB,Year 3,12/31/2014,19171000000.0,13241000000.0,2245000000.0,0.0,-82000000.0,Financials,Property & Casualty Insurance
CB,Year 4,12/31/2015,18987000000.0,12968000000.0,2270000000.0,0.0,120000000.0,Financials,Property & Casualty Insurance
CBG,Year 1,12/31/2012,6514099000.0,5745428000.0,0.0,0.0,169645000.0,Real Estate,Real Estate Services
CBG,Year 2,12/31/2013,7184794000.0,6293699000.0,0.0,0.0,190390000.0,Real Estate,Real Estate Services
CBG,Year 3,12/31/2014,9049918000.0,8050222000.0,0.0,0.0,265101000.0,Real Estate,Real Estate Services
CBG,Year 4,12/31/2015,10855810000.0,9716541000.0,0.0,0.0,314096000.0,Real Estate,Real Estate Services
CCI,Year 1,12/31/2012,2432680000.0,728989000.0,212572000.0,0.0,622592000.0,Real Estate,REITs
CCI,Year 2,12/31/2013,2865751000.0,991017000.0,213519000.0,0.0,741342000.0,Real Estate,REITs
CCI,Year 3,12/31/2014,3538756000.0,1306606000.0,257296000.0,0.0,985781000.0,Real Estate,REITs
CCI,Year 4,12/31/2015,3663851000.0,1321426000.0,310921000.0,0.0,1036178000.0,Real Estate,REITs
CCL,Year 1,11/30/2013,15456000000.0,10645000000.0,1879000000.0,0.0,1590000000.0,Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
CCL,Year 2,11/30/2014,15884000000.0,10421000000.0,2054000000.0,0.0,1637000000.0,Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
CCL,Year 3,11/30/2015,15714000000.0,9447000000.0,2067000000.0,0.0,1626000000.0,Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
CCL,Year 4,11/30/2016,16389000000.0,9383000000.0,2197000000.0,0.0,1738000000.0,Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
CELG,Year 1,12/31/2013,6493900000.0,340400000.0,1684500000.0,2226200000.0,262800000.0,Health Care,Biotechnology
CELG,Year 2,12/31/2014,7670400000.0,385900000.0,2027900000.0,2430600000.0,258300000.0,Health Care,Biotechnology
CELG,Year 3,12/31/2015,9256000000.0,420100000.0,2305400000.0,3697300000.0,279000000.0,Health Care,Biotechnology
CELG,Year 4,12/31/2016,11229200000.0,438000000.0,2657700000.0,4470100000.0,459000000.0,Health Care,Biotechnology
CERN,Year 1,12/28/2013,2910748000.0,514722000.0,1468434000.0,338786000.0,12794000.0,Health Care,Health Care Technology
CERN,Year 2,1/3/2015,3402703000.0,604377000.0,1628961000.0,392805000.0,13476000.0,Health Care,Health Care Technology
CERN,Year 3,1/2/2016,4425267000.0,750781000.0,2262024000.0,539799000.0,91527000.0,Health Care,Health Care Technology
CERN,Year 4,12/31/2016,4796473000.0,779116000.0,2464380000.0,551418000.0,90546000.0,Health Care,Health Care Technology
CF,Year 1,12/31/2012,6104000000.0,2990700000.0,200900000.0,0.0,0.0,Materials,Fertilizers & Agricultural Chemicals
CF,Year 2,12/31/2013,5474700000.0,2954500000.0,150200000.0,0.0,0.0,Materials,Fertilizers & Agricultural Chemicals
CF,Year 3,12/31/2014,4743200000.0,2964700000.0,205200000.0,0.0,0.0,Materials,Fertilizers & Agricultural Chemicals
CF,Year 4,12/31/2015,4308300000.0,2761200000.0,319000000.0,0.0,0.0,Materials,Fertilizers & Agricultural Chemicals
CFG,Year 1,12/31/2012,5513000000.0,375000000.0,3380000000.0,0.0,490000000.0,Financials,Regional Banks
CFG,Year 2,12/31/2013,5133000000.0,216000000.0,3142000000.0,0.0,581000000.0,Financials,Regional Banks
CFG,Year 3,12/31/2014,5342000000.0,160000000.0,3247000000.0,0.0,464000000.0,Financials,Regional Banks
CFG,Year 4,12/31/2015,5276000000.0,237000000.0,3113000000.0,0.0,448000000.0,Financials,Regional Banks
CHD,Year 1,12/31/2012,2921900000.0,1630500000.0,746300000.0,0.0,0.0,Consumer Staples,Household Products
CHD,Year 2,12/31/2013,3194300000.0,1756300000.0,815800000.0,0.0,0.0,Consumer Staples,Household Products
CHD,Year 3,12/31/2014,3297600000.0,1844700000.0,811700000.0,0.0,0.0,Consumer Staples,Household Products
CHD,Year 4,12/31/2015,3394800000.0,1883000000.0,837600000.0,0.0,0.0,Consumer Staples,Household Products
CHK,Year 1,12/31/2012,12316000000.0,7081000000.0,723000000.0,0.0,2811000000.0,Energy,Integrated Oil & Gas
CHK,Year 2,12/31/2013,19080000000.0,12930000000.0,686000000.0,0.0,2903000000.0,Energy,Integrated Oil & Gas
CHK,Year 3,12/31/2014,23125000000.0,16049000000.0,554000000.0,0.0,2915000000.0,Energy,Integrated Oil & Gas
CHK,Year 4,12/31/2015,12764000000.0,10295000000.0,334000000.0,0.0,2229000000.0,Energy,Integrated Oil & Gas
CHRW,Year 1,12/31/2012,11359113000.0,9641542000.0,1042251000.0,0.0,0.0,Industrials,Air Freight & Logistics
CHRW,Year 2,12/31/2013,12752076000.0,10915981000.0,1153445000.0,0.0,0.0,Industrials,Air Freight & Logistics
CHRW,Year 3,12/31/2014,13470067000.0,11462415000.0,1259234000.0,0.0,0.0,Industrials,Air Freight & Logistics
CHRW,Year 4,12/31/2015,13476084000.0,11207604000.0,1410170000.0,0.0,0.0,Industrials,Air Freight & Logistics
CHTR,Year 1,12/31/2013,8155000000.0,5345000000.0,47000000.0,0.0,1854000000.0,Consumer Discretionary,Cable & Satellite
CHTR,Year 2,12/31/2014,9108000000.0,5973000000.0,62000000.0,0.0,2102000000.0,Consumer Discretionary,Cable & Satellite
CHTR,Year 3,12/31/2015,9754000000.0,6426000000.0,89000000.0,0.0,2125000000.0,Consumer Discretionary,Cable & Satellite
CHTR,Year 4,12/31/2016,29003000000.0,18655000000.0,86000000.0,0.0,6907000000.0,Consumer Discretionary,Cable & Satellite
CI,Year 1,12/31/2012,29119000000.0,17900000000.0,0.0,0.0,8742000000.0,Health Care,Managed Health Care
CI,Year 2,12/31/2013,32380000000.0,20865000000.0,0.0,0.0,9339000000.0,Health Care,Managed Health Care
CI,Year 3,12/31/2014,34914000000.0,21334000000.0,0.0,0.0,10276000000.0,Health Care,Managed Health Care
CI,Year 4,12/31/2015,37876000000.0,23290000000.0,0.0,0.0,11259000000.0,Health Care,Managed Health Care
CINF,Year 1,12/31/2012,4111000000.0,3477000000.0,0.0,0.0,14000000.0,Financials,Property & Casualty Insurance
CINF,Year 2,12/31/2013,4531000000.0,3748000000.0,0.0,0.0,15000000.0,Financials,Property & Casualty Insurance
CINF,Year 3,12/31/2014,4945000000.0,4157000000.0,0.0,0.0,14000000.0,Financials,Property & Casualty Insurance
CINF,Year 4,12/31/2015,5142000000.0,4195000000.0,0.0,0.0,13000000.0,Financials,Property & Casualty Insurance
CL,Year 1,12/31/2012,17085000000.0,7153000000.0,6043000000.0,0.0,0.0,Consumer Staples,Household Products
CL,Year 2,12/31/2013,17420000000.0,7219000000.0,6645000000.0,0.0,0.0,Consumer Staples,Household Products
CL,Year 3,12/31/2014,17277000000.0,7168000000.0,6552000000.0,0.0,0.0,Consumer Staples,Household Products
CL,Year 4,12/31/2015,16034000000.0,6635000000.0,6610000000.0,0.0,0.0,Consumer Staples,Household Products
CLX,Year 1,6/30/2013,5533000000.0,3142000000.0,1291000000.0,130000000.0,0.0,Consumer Staples,Household Products
CLX,Year 2,6/30/2014,5514000000.0,3158000000.0,1254000000.0,125000000.0,0.0,Consumer Staples,Household Products
CLX,Year 3,6/30/2015,5655000000.0,3190000000.0,1321000000.0,136000000.0,0.0,Consumer Staples,Household Products
CLX,Year 4,6/30/2016,5761000000.0,3163000000.0,1393000000.0,141000000.0,0.0,Consumer Staples,Household Products
CMA,Year 1,12/31/2013,2666000000.0,55000000.0,1670000000.0,0.0,46000000.0,Financials,Regional Banks
CMA,Year 2,12/31/2014,2607000000.0,45000000.0,1611000000.0,0.0,27000000.0,Financials,Regional Banks
CMA,Year 3,12/31/2015,2819000000.0,43000000.0,1859000000.0,0.0,147000000.0,Financials,Regional Banks
CMA,Year 4,12/31/2016,2960000000.0,40000000.0,1836000000.0,0.0,248000000.0,Financials,Regional Banks
CMG,Year 1,12/31/2013,3214591000.0,2359822000.0,203733000.0,0.0,96054000.0,Consumer Discretionary,Restaurants
CMG,Year 2,12/31/2014,4108269000.0,2990513000.0,273897000.0,0.0,110474000.0,Consumer Discretionary,Restaurants
CMG,Year 3,12/31/2015,4501223000.0,3326936000.0,250214000.0,0.0,130368000.0,Consumer Discretionary,Restaurants
CMG,Year 4,12/31/2016,3904384000.0,3406170000.0,276240000.0,0.0,146368000.0,Consumer Discretionary,Restaurants
CMI,Year 1,12/31/2013,17301000000.0,13021000000.0,1827000000.0,713000000.0,0.0,Industrials,Industrial Machinery
CMI,Year 2,12/31/2014,19221000000.0,14360000000.0,2112000000.0,754000000.0,0.0,Industrials,Industrial Machinery
CMI,Year 3,12/31/2015,19110000000.0,14163000000.0,2169000000.0,735000000.0,0.0,Industrials,Industrial Machinery
CMI,Year 4,12/31/2016,17509000000.0,13057000000.0,2189000000.0,636000000.0,0.0,Industrials,Industrial Machinery
CMS,Year 1,12/31/2013,6566000000.0,4562000000.0,234000000.0,0.0,628000000.0,Utilities,MultiUtilities
CMS,Year 2,12/31/2014,7179000000.0,5090000000.0,252000000.0,0.0,685000000.0,Utilities,MultiUtilities
CMS,Year 3,12/31/2015,6456000000.0,4281000000.0,262000000.0,0.0,750000000.0,Utilities,MultiUtilities
CMS,Year 4,12/31/2016,6399000000.0,4010000000.0,281000000.0,0.0,811000000.0,Utilities,MultiUtilities
CNC,Year 1,12/31/2012,8110000000.0,6781000000.0,1105000000.0,0.0,88000000.0,Health Care,Managed Health Care
CNC,Year 2,12/31/2013,10863000000.0,8995000000.0,1264000000.0,0.0,327000000.0,Health Care,Managed Health Care
CNC,Year 3,12/31/2014,16560000000.0,12678000000.0,2012000000.0,0.0,1406000000.0,Health Care,Managed Health Care
CNC,Year 4,12/31/2015,22760000000.0,17242000000.0,2977000000.0,0.0,1836000000.0,Health Care,Managed Health Care
CNP,Year 1,12/31/2012,7452000000.0,4747000000.0,365000000.0,0.0,1050000000.0,Utilities,MultiUtilities
CNP,Year 2,12/31/2013,8106000000.0,5755000000.0,387000000.0,0.0,954000000.0,Utilities,MultiUtilities
CNP,Year 3,12/31/2014,9226000000.0,6890000000.0,388000000.0,0.0,1013000000.0,Utilities,MultiUtilities
CNP,Year 4,12/31/2015,7386000000.0,5109000000.0,374000000.0,0.0,970000000.0,Utilities,MultiUtilities
COF,Year 1,12/31/2012,23771000000.0,1403000000.0,11188000000.0,0.0,5024000000.0,Financials,Consumer Finance
COF,Year 2,12/31/2013,24176000000.0,1241000000.0,11682000000.0,0.0,4124000000.0,Financials,Consumer Finance
COF,Year 3,12/31/2014,23869000000.0,1088000000.0,11648000000.0,0.0,4073000000.0,Financials,Consumer Finance
COF,Year 4,12/31/2015,25038000000.0,1091000000.0,12566000000.0,0.0,4966000000.0,Financials,Consumer Finance
COG,Year 1,12/31/2012,1204546000.0,290054000.0,170113000.0,0.0,451405000.0,Energy,Oil & Gas Exploration & Production
COG,Year 2,12/31/2013,1746278000.0,400281000.0,147651000.0,0.0,651052000.0,Energy,Oil & Gas Exploration & Production
COG,Year 3,12/31/2014,2173011000.0,524880000.0,129602000.0,0.0,632760000.0,Energy,Oil & Gas Exploration & Production
COG,Year 4,12/31/2015,1357150000.0,580994000.0,112253000.0,0.0,622211000.0,Energy,Oil & Gas Exploration & Production
COL,Year 1,9/30/2013,4474000000.0,3103000000.0,495000000.0,0.0,0.0,Industrials,Industrial Conglomerates
COL,Year 2,9/30/2014,4979000000.0,3469000000.0,594000000.0,0.0,0.0,Industrials,Industrial Conglomerates
COL,Year 3,9/30/2015,5244000000.0,3630000000.0,606000000.0,0.0,0.0,Industrials,Industrial Conglomerates
COL,Year 4,9/30/2016,5259000000.0,3642000000.0,638000000.0,0.0,0.0,Industrials,Industrial Conglomerates
COO,Year 1,10/31/2013,1587725000.0,560917000.0,610735000.0,58827000.0,30239000.0,Health Care,Health Care Supplies
COO,Year 2,10/31/2014,1717776000.0,626206000.0,683115000.0,66259000.0,35710000.0,Health Care,Health Care Supplies
COO,Year 3,10/31/2015,1797060000.0,726798000.0,712543000.0,69589000.0,51459000.0,Health Care,Health Care Supplies
COO,Year 4,10/31/2016,1966814000.0,793735000.0,722798000.0,65411000.0,60790000.0,Health Care,Health Care Supplies
COST,Year 1,9/1/2013,105156000000.0,91948000000.0,10104000000.0,0.0,0.0,Consumer Staples,Hypermarkets & Super Centers
COST,Year 2,8/31/2014,112640000000.0,98458000000.0,10899000000.0,0.0,0.0,Consumer Staples,Hypermarkets & Super Centers
COST,Year 3,8/30/2015,116199000000.0,101065000000.0,11445000000.0,0.0,0.0,Consumer Staples,Hypermarkets & Super Centers
COST,Year 4,8/28/2016,118719000000.0,102901000000.0,12068000000.0,0.0,0.0,Consumer Staples,Hypermarkets & Super Centers
COTY,Year 1,6/30/2003,1577000.0,258000.0,2410000.0,65000.0,0.0,Consumer Staples,Personal Products
COTY,Year 2,6/30/2004,1514000.0,142000.0,3940000.0,30000.0,163000.0,Consumer Staples,Personal Products
COTY,Year 3,2/28/2006,79562000.0,75508000.0,15359000.0,0.0,0.0,Consumer Staples,Personal Products
COTY,Year 4,2/28/2007,99642000.0,84477000.0,25853000.0,0.0,0.0,Consumer Staples,Personal Products
CPB,Year 1,7/28/2013,8052000000.0,5140000000.0,1653000000.0,128000000.0,0.0,Consumer Staples,Packaged Foods & Meats
CPB,Year 2,8/3/2014,8268000000.0,5297000000.0,1527000000.0,122000000.0,0.0,Consumer Staples,Packaged Foods & Meats
CPB,Year 3,8/2/2015,8082000000.0,5300000000.0,1509000000.0,117000000.0,0.0,Consumer Staples,Packaged Foods & Meats
CPB,Year 4,7/31/2016,7961000000.0,5181000000.0,1665000000.0,124000000.0,0.0,Consumer Staples,Packaged Foods & Meats
CRM,Year 1,1/31/2013,3050195000.0,683579000.0,2047847000.0,429479000.0,0.0,Information Technology,Internet Software & Services
CRM,Year 2,1/31/2014,4071003000.0,968428000.0,2764851000.0,623798000.0,0.0,Information Technology,Internet Software & Services
CRM,Year 3,1/31/2015,5373586000.0,1289270000.0,3437032000.0,792917000.0,0.0,Information Technology,Internet Software & Services
CRM,Year 4,1/31/2016,6667216000.0,1654548000.0,3951445000.0,946300000.0,0.0,Information Technology,Internet Software & Services
CSCO,Year 1,7/27/2013,48607000000.0,19167000000.0,11802000000.0,5942000000.0,395000000.0,Information Technology,Networking Equipment
CSCO,Year 2,7/26/2014,47142000000.0,19373000000.0,11437000000.0,6294000000.0,275000000.0,Information Technology,Networking Equipment
CSCO,Year 3,7/25/2015,49161000000.0,19480000000.0,11861000000.0,6207000000.0,359000000.0,Information Technology,Networking Equipment
CSCO,Year 4,7/30/2016,49247000000.0,18287000000.0,11433000000.0,6296000000.0,303000000.0,Information Technology,Networking Equipment
CSRA,Year 1,4/3/2015,4069746000.0,3282301000.0,194207000.0,0.0,137058000.0,Information Technology,IT Consulting & Other Services
CSRA,Year 2,4/1/2016,4250447000.0,3575631000.0,187244000.0,0.0,182242000.0,Information Technology,IT Consulting & Other Services
CSX,Year 1,12/31/2013,12026000000.0,3931000000.0,3518000000.0,0.0,1104000000.0,Industrials,Railroads
CSX,Year 2,12/26/2014,12669000000.0,4100000000.0,3805000000.0,0.0,1151000000.0,Industrials,Railroads
CSX,Year 3,12/25/2015,11811000000.0,3293000000.0,3726000000.0,0.0,1208000000.0,Industrials,Railroads
CSX,Year 4,12/30/2016,11069000000.0,2782000000.0,3597000000.0,0.0,1301000000.0,Industrials,Railroads
CTAS,Year 1,5/31/2013,4245964000.0,2492655000.0,1187331000.0,0.0,0.0,Industrials,Diversified Support Services
CTAS,Year 2,5/31/2014,4193844000.0,2444085000.0,1147039000.0,0.0,0.0,Industrials,Diversified Support Services
CTAS,Year 3,5/31/2015,4476886000.0,2555549000.0,1224930000.0,0.0,0.0,Industrials,Diversified Support Services
CTAS,Year 4,5/31/2016,4905458000.0,2775588000.0,1348122000.0,0.0,0.0,Industrials,Diversified Support Services
CTL,Year 1,12/31/2012,18376000000.0,7639000000.0,3244000000.0,0.0,4780000000.0,Telecommunications Services,Integrated Telecommunications Services
CTL,Year 2,12/31/2013,18095000000.0,7507000000.0,3502000000.0,0.0,4541000000.0,Telecommunications Services,Integrated Telecommunications Services
CTL,Year 3,12/31/2014,18031000000.0,7846000000.0,3347000000.0,0.0,4428000000.0,Telecommunications Services,Integrated Telecommunications Services
CTL,Year 4,12/31/2015,17900000000.0,7778000000.0,3328000000.0,0.0,4189000000.0,Telecommunications Services,Integrated Telecommunications Services
CTSH,Year 1,12/31/2012,7346472000.0,4278241000.0,1557646000.0,0.0,149089000.0,Information Technology,IT Consulting & Other Services
CTSH,Year 2,12/31/2013,8843200000.0,5265500000.0,1727600000.0,0.0,172200000.0,Information Technology,IT Consulting & Other Services
CTSH,Year 3,12/31/2014,10262700000.0,6141100000.0,2037000000.0,0.0,199700000.0,Information Technology,IT Consulting & Other Services
CTSH,Year 4,12/31/2015,12416000000.0,7440200000.0,2508600000.0,0.0,325200000.0,Information Technology,IT Consulting & Other Services
CTXS,Year 1,12/31/2013,2918434000.0,502795000.0,1476916000.0,516338000.0,41668000.0,Information Technology,Internet Software & Services
CTXS,Year 2,12/31/2014,3142856000.0,620219000.0,1600187000.0,553817000.0,39577000.0,Information Technology,Internet Software & Services
CTXS,Year 3,12/31/2015,3275594000.0,614364000.0,1538027000.0,563975000.0,41595000.0,Information Technology,Internet Software & Services
CTXS,Year 4,12/31/2016,3418265000.0,559541000.0,1620006000.0,489265000.0,29173000.0,Information Technology,Internet Software & Services
CVS,Year 1,12/31/2013,126761000000.0,102978000000.0,0.0,0.0,0.0,Consumer Staples,Drug Retail
CVS,Year 2,12/31/2014,139367000000.0,114000000000.0,0.0,0.0,0.0,Consumer Staples,Drug Retail
CVS,Year 3,12/31/2015,153290000000.0,126762000000.0,0.0,0.0,0.0,Consumer Staples,Drug Retail
CVS,Year 4,12/31/2016,177526000000.0,148669000000.0,0.0,0.0,0.0,Consumer Staples,Drug Retail
CVX,Year 1,12/31/2012,230590000000.0,163336000000.0,17100000000.0,0.0,13413000000.0,Energy,Integrated Oil & Gas
CVX,Year 2,12/31/2013,220156000000.0,159323000000.0,17573000000.0,0.0,14186000000.0,Energy,Integrated Oil & Gas
CVX,Year 3,12/31/2014,200494000000.0,144956000000.0,17034000000.0,0.0,16793000000.0,Energy,Integrated Oil & Gas
CVX,Year 4,12/31/2015,129925000000.0,92785000000.0,16473000000.0,0.0,21037000000.0,Energy,Integrated Oil & Gas
CXO,Year 1,12/31/2012,1819814000.0,343743000.0,133796000.0,0.0,579315000.0,Energy,Oil & Gas Exploration & Production
CXO,Year 2,12/31/2013,2319919000.0,455436000.0,169815000.0,0.0,778655000.0,Energy,Oil & Gas Exploration & Production
